ENSCAFG00000011979	RPA2
ENSCAFG00000011995	THEMIS2
ENSCAFG00000049314	PPP1R8
ENSCAFG00000012023	STX12
ENSCAFG00000029112	FAM76A
ENSCAFG00000012046	IFI6
ENSCAFG00000012070	FGR
ENSCAFG00000012095	AHDC1
ENSCAFG00000012104	WASF2
ENSCAFG00000012122	GPR3
ENSCAFG00000012135	CD164L2
ENSCAFG00000012144	MAP3K6
ENSCAFG00000012169	SYTL1
ENSCAFG00000012178	TMEM222
ENSCAFG00000012192	WDTC1
ENSCAFG00000012207	SLC9A1
ENSCAFG00000028558	TENT5B
ENSCAFG00000012214	KDF1
ENSCAFG00000044824	ENSCAFG00000044824
ENSCAFG00000012229	NUDC
ENSCAFG00000012261	NR0B2
ENSCAFG00000012265	GPATCH3
ENSCAFG00000012279	GPN2
ENSCAFG00000012290	SFN
ENSCAFG00000012297	ZDHHC18
ENSCAFG00000012300	PIGV
ENSCAFG00000012314	ARID1A
ENSCAFG00000012408	RPS6KA1
ENSCAFG00000028705	DHDDS
ENSCAFG00000012488	LIN28A
ENSCAFG00000012496	ZNF683
ENSCAFG00000012511	CRYBG2
ENSCAFG00000012520	CD52
ENSCAFG00000012551	UBXN11
ENSCAFG00000012567	SH3BGRL3
ENSCAFG00000012581	CEP85
ENSCAFG00000012615	CATSPER4
ENSCAFG00000012630	CNKSR1
ENSCAFG00000047764	ENSCAFG00000047764
ENSCAFG00000030699	ZNF593
ENSCAFG00000038910	C1orf232
ENSCAFG00000012651	FAM110D
ENSCAFG00000012655	PDIK1L
ENSCAFG00000012671	TRIM63
ENSCAFG00000012702	SLC30A2
ENSCAFG00000012712	EXTL1
ENSCAFG00000012726	PAFAH2
ENSCAFG00000029191	STMN1
ENSCAFG00000012747	PAQR7
ENSCAFG00000012751	AUNIP
ENSCAFG00000012753	MTFR1L
ENSCAFG00000044834	ENSCAFG00000044834
ENSCAFG00000012763	ENSCAFG00000012763
ENSCAFG00000012769	MAN1C1
ENSCAFG00000029519	LDLRAP1
ENSCAFG00000012804	MACO1
ENSCAFG00000012832	RHCE
ENSCAFG00000012882	TMEM50A
ENSCAFG00000012888	RSRP1
ENSCAFG00000030331	ENSCAFG00000030331
ENSCAFG00000012895	ENSCAFG00000012895
ENSCAFG00000012903	RUNX3
ENSCAFG00000012914	CLIC4
ENSCAFG00000012933	ENSCAFG00000012933
ENSCAFG00000028865	ENSCAFG00000028865
ENSCAFG00000012947	RCAN3
ENSCAFG00000012956	NIPAL3
ENSCAFG00000012966	STPG1
ENSCAFG00000012994	GRHL3
ENSCAFG00000028524	IFNLR1
ENSCAFG00000030698	IL22RA1
ENSCAFG00000013042	MYOM3
ENSCAFG00000049404	SRSF10
ENSCAFG00000042640	ENSCAFG00000042640
ENSCAFG00000013071	CNR2
ENSCAFG00000013073	FUCA1
ENSCAFG00000013085	HMGCL
ENSCAFG00000013155	GALE
ENSCAFG00000013210	PITHD1
ENSCAFG00000013220	ELOA
ENSCAFG00000013232	RPL11
ENSCAFG00000013249	ENSCAFG00000013249
ENSCAFG00000013269	ID3
ENSCAFG00000013273	E2F2
ENSCAFG00000028982	ENSCAFG00000028982
ENSCAFG00000013291	TCEA3
ENSCAFG00000031798	ZNF436
ENSCAFG00000013308	HNRNPR
ENSCAFG00000013361	KDM1A
ENSCAFG00000013329	LUZP1
ENSCAFG00000023667	TEX46
ENSCAFG00000023665	LACTBL1
ENSCAFG00000014323	EPHB2
ENSCAFG00000032344	C1QB
ENSCAFG00000014639	C1QC
ENSCAFG00000031290	C1QA
ENSCAFG00000023528	EPHA8
ENSCAFG00000014644	ZBTB40
ENSCAFG00000014661	WNT4
ENSCAFG00000014707	CDC42
ENSCAFG00000028613	ENSCAFG00000028613
ENSCAFG00000014733	ENSCAFG00000014733
ENSCAFG00000031688	ENSCAFG00000031688
ENSCAFG00000014773	HSPG2
ENSCAFG00000014779	LDLRAD2
ENSCAFG00000014825	USP48
ENSCAFG00000014844	ENSCAFG00000014844
ENSCAFG00000014853	ALPL
ENSCAFG00000014920	ECE1
ENSCAFG00000014975	EIF4G3
ENSCAFG00000014958	ENSCAFG00000014958
ENSCAFG00000015005	HP1BP3
ENSCAFG00000015033	SH2D5
ENSCAFG00000015035	KIF17
ENSCAFG00000015041	DDOST
ENSCAFG00000015045	PINK1
ENSCAFG00000015049	CDA
ENSCAFG00000015058	MUL1
ENSCAFG00000015069	VWA5B1
ENSCAFG00000015076	UBXN10
ENSCAFG00000044749	ENSCAFG00000044749
ENSCAFG00000015097	PLA2G2F
ENSCAFG00000015085	PLA2G2D
ENSCAFG00000023246	PLA2G5
ENSCAFG00000023233	PLA2G2E
ENSCAFG00000015107	OTUD3
ENSCAFG00000015112	RNF186
ENSCAFG00000015128	TMCO4
ENSCAFG00000023125	HTR6
ENSCAFG00000015137	NBL1
ENSCAFG00000015152	CAPZB
ENSCAFG00000015166	ENSCAFG00000015166
ENSCAFG00000015174	SLC66A1
ENSCAFG00000015181	AKR7L
ENSCAFG00000015189	MRTO4
ENSCAFG00000015221	EMC1
ENSCAFG00000015314	UBR4
ENSCAFG00000015394	ENSCAFG00000015394
ENSCAFG00000015468	IFFO2
ENSCAFG00000041872	ALDH4A1
ENSCAFG00000048855	TAS1R2
ENSCAFG00000015539	PAX7
ENSCAFG00000015587	KLHDC7A
ENSCAFG00000015595	IGSF21
ENSCAFG00000015610	ACTL8
ENSCAFG00000015727	ARHGEF10L
ENSCAFG00000015752	RCC2
ENSCAFG00000015759	PADI6
ENSCAFG00000015797	PADI3
ENSCAFG00000015774	ENSCAFG00000015774
ENSCAFG00000023194	PADI1
ENSCAFG00000015813	PADI2
ENSCAFG00000015832	SDHB
ENSCAFG00000015840	ATP13A2
ENSCAFG00000015854	MFAP2
ENSCAFG00000015879	CROCC
ENSCAFG00000015895	NECAP2
ENSCAFG00000015900	SPATA21
ENSCAFG00000015907	SZRD1
ENSCAFG00000031747	FBXO42
ENSCAFG00000015939	CPLANE2
ENSCAFG00000015945	ARHGEF19
ENSCAFG00000016011	EPHA2
ENSCAFG00000030252	FAM131C
ENSCAFG00000016098	ENSCAFG00000016098
ENSCAFG00000016116	HSPB7
ENSCAFG00000016118	SRARP
ENSCAFG00000016122	ZBTB17
ENSCAFG00000016138	FBLIM1
ENSCAFG00000016142	TMEM82
ENSCAFG00000016153	SLC25A34
ENSCAFG00000016184	PLEKHM2
ENSCAFG00000016209	ENSCAFG00000016209
ENSCAFG00000016233	AGMAT
ENSCAFG00000016253	DNAJC16
ENSCAFG00000016279	CASP9
ENSCAFG00000016301	ENSCAFG00000016301
ENSCAFG00000016307	EFHD2
ENSCAFG00000030496	FHAD1
ENSCAFG00000016331	TMEM51
ENSCAFG00000041951	ENSCAFG00000041951
ENSCAFG00000016356	ENSCAFG00000016356
ENSCAFG00000016361	PRDM2
ENSCAFG00000016363	PDPN
ENSCAFG00000016364	LRRC38
ENSCAFG00000016366	C2H1orf158
ENSCAFG00000016370	AADACL3
ENSCAFG00000016373	AADACL4
ENSCAFG00000016376	DHRS3
ENSCAFG00000016397	VPS13D
ENSCAFG00000045358	ENSCAFG00000045358
ENSCAFG00000016422	TNFRSF1B
ENSCAFG00000016429	TNFRSF8
ENSCAFG00000016433	MIIP
ENSCAFG00000016472	MFN2
ENSCAFG00000016522	PLOD1
ENSCAFG00000016536	KIAA2013
ENSCAFG00000016558	MTHFR
ENSCAFG00000016539	NPPA
ENSCAFG00000016542	CLCN6
ENSCAFG00000016571	AGTRAP
ENSCAFG00000016575	DRAXIN
ENSCAFG00000016583	MAD2L2
ENSCAFG00000029614	FBXO6
ENSCAFG00000016590	FBXO2
ENSCAFG00000016596	DISP3
ENSCAFG00000016648	MTOR
ENSCAFG00000016599	UBIAD1
ENSCAFG00000016691	ANGPTL7
ENSCAFG00000016721	EXOSC10
ENSCAFG00000032626	SRM
ENSCAFG00000016744	MASP2
ENSCAFG00000016759	TARDBP
ENSCAFG00000016771	CASZ1
ENSCAFG00000016789	PEX14
ENSCAFG00000016784	DFFA
ENSCAFG00000016797	PGD
ENSCAFG00000010274	CHI3L1
ENSCAFG00000010288	MYBPH
ENSCAFG00000010298	ADORA1
ENSCAFG00000010309	MYOG
ENSCAFG00000010321	PPFIA4
ENSCAFG00000010330	TMEM183A
ENSCAFG00000010333	ENSCAFG00000010333
ENSCAFG00000010337	ENSCAFG00000010337
ENSCAFG00000010350	CYB5R1
ENSCAFG00000010368	ADIPOR1
ENSCAFG00000030897	RABIF
ENSCAFG00000010412	ENSCAFG00000010412
ENSCAFG00000030988	ENSCAFG00000030988
ENSCAFG00000010452	KDM5B
ENSCAFG00000044241	SYT2
ENSCAFG00000010497	PPP1R12B
ENSCAFG00000010521	LGR6
ENSCAFG00000010570	ENSCAFG00000010570
ENSCAFG00000010591	PTPN7
ENSCAFG00000010602	ELF3
ENSCAFG00000025108	GPR37L1
ENSCAFG00000010545	RNPEP
ENSCAFG00000010612	TIMM17A
ENSCAFG00000043167	ENSCAFG00000043167
ENSCAFG00000010649	IPO9
ENSCAFG00000010744	NAV1
ENSCAFG00000048688	ENSCAFG00000048688
ENSCAFG00000048323	ENSCAFG00000048323
ENSCAFG00000029227	CSRP1
ENSCAFG00000010829	ENSCAFG00000010829
ENSCAFG00000031147	ENSCAFG00000031147
ENSCAFG00000049411	ENSCAFG00000049411
ENSCAFG00000010798	TNNT2
ENSCAFG00000030784	LAD1
ENSCAFG00000010784	TNNI1
ENSCAFG00000028771	ENSCAFG00000028771
ENSCAFG00000028678	ENSCAFG00000028678
ENSCAFG00000031285	ENSCAFG00000031285
ENSCAFG00000029929	ENSCAFG00000029929
ENSCAFG00000032578	ENSCAFG00000032578
ENSCAFG00000032627	ENSCAFG00000032627
ENSCAFG00000010884	CACNA1S
ENSCAFG00000024839	KIF21B
ENSCAFG00000030161	ENSCAFG00000030161
ENSCAFG00000029682	ENSCAFG00000029682
ENSCAFG00000032387	GPR25
ENSCAFG00000011082	CAMSAP2
ENSCAFG00000011120	DDX59
ENSCAFG00000011140	KIF14
ENSCAFG00000011151	ZNF281
ENSCAFG00000011176	NR5A2
ENSCAFG00000042607	ENSCAFG00000042607
ENSCAFG00000046429	ENSCAFG00000046429
ENSCAFG00000011265	PTPRC
ENSCAFG00000011322	ATP6V1G3
ENSCAFG00000011330	NEK7
ENSCAFG00000011339	LHX9
ENSCAFG00000032715	C7H1orf53
ENSCAFG00000011342	ENSCAFG00000011342
ENSCAFG00000011353	DENND1B
ENSCAFG00000011365	CRB1
ENSCAFG00000011381	ZBTB41
ENSCAFG00000011403	ASPM
ENSCAFG00000011416	F13B
ENSCAFG00000029661	CFHR5
ENSCAFG00000011429	DYRK3
ENSCAFG00000011443	IL10
ENSCAFG00000014787	ENSCAFG00000014787
ENSCAFG00000011450	IL19
ENSCAFG00000011459	IL20
ENSCAFG00000011466	IL24
ENSCAFG00000011474	FCMR
ENSCAFG00000011496	PIGR
ENSCAFG00000011518	FCAMR
ENSCAFG00000011523	C7H1orf116
ENSCAFG00000011526	YOD1
ENSCAFG00000011550	PFKFB2
ENSCAFG00000025093	C4BPB
ENSCAFG00000024982	C4BPA
ENSCAFG00000024748	CD55
ENSCAFG00000045372	ENSCAFG00000045372
ENSCAFG00000046356	ENSCAFG00000046356
ENSCAFG00000011630	ENSCAFG00000011630
ENSCAFG00000014256	ENSCAFG00000014256
ENSCAFG00000025063	ENSCAFG00000025063
ENSCAFG00000011722	CD34
ENSCAFG00000011756	PLXNA2
ENSCAFG00000011909	CAMK1G
ENSCAFG00000011913	LAMB3
ENSCAFG00000030095	G0S2
ENSCAFG00000011925	HSD11B1
ENSCAFG00000011943	TRAF3IP3
ENSCAFG00000030526	C7H1orf74
ENSCAFG00000011971	IRF6
ENSCAFG00000011997	UTP25
ENSCAFG00000012004	ENSCAFG00000012004
ENSCAFG00000012024	SYT14
ENSCAFG00000031193	SERTAD4
ENSCAFG00000012038	HHAT
ENSCAFG00000012077	KCNH1
ENSCAFG00000012107	RCOR3
ENSCAFG00000012120	TRAF5
ENSCAFG00000028996	ENSCAFG00000028996
ENSCAFG00000031999	SLC30A1
ENSCAFG00000043821	ENSCAFG00000043821
ENSCAFG00000012136	NEK2
ENSCAFG00000012155	LPGAT1
ENSCAFG00000012176	INTS7
ENSCAFG00000012260	DTL
ENSCAFG00000012296	ENSCAFG00000012296
ENSCAFG00000012304	PPP2R5A
ENSCAFG00000012330	TMEM206
ENSCAFG00000012338	NENF
ENSCAFG00000012339	ATF3
ENSCAFG00000012347	FAM71A
ENSCAFG00000042798	ENSCAFG00000042798
ENSCAFG00000032161	BATF3
ENSCAFG00000012352	NSL1
ENSCAFG00000041172	ENSCAFG00000041172
ENSCAFG00000012355	TATDN3
ENSCAFG00000029517	SPATA45
ENSCAFG00000012364	FLVCR1
ENSCAFG00000012376	VASH2
ENSCAFG00000012389	ANGEL2
ENSCAFG00000012413	RPS6KC1
ENSCAFG00000012445	PROX1
ENSCAFG00000012460	SMYD2
ENSCAFG00000012530	PTPN14
ENSCAFG00000012593	CENPF
ENSCAFG00000012614	KCNK2
ENSCAFG00000047501	ENSCAFG00000047501
ENSCAFG00000043574	ENSCAFG00000043574
ENSCAFG00000029355	TOR1AIP2
ENSCAFG00000012665	TOR1AIP1
ENSCAFG00000007327	ENSCAFG00000007327
ENSCAFG00000012684	CEP350
ENSCAFG00000012717	QSOX1
ENSCAFG00000012750	LHX4
ENSCAFG00000012761	ACBD6
ENSCAFG00000012781	XPR1
ENSCAFG00000012826	KIAA1614
ENSCAFG00000012838	STX6
ENSCAFG00000029718	IER5
ENSCAFG00000013004	CACNA1E
ENSCAFG00000024596	ZNF648
ENSCAFG00000013102	GLUL
ENSCAFG00000013114	RGSL1
ENSCAFG00000031487	ENSCAFG00000031487
ENSCAFG00000032294	ENSCAFG00000032294
ENSCAFG00000013121	RNASEL
ENSCAFG00000030416	RGS16
ENSCAFG00000031083	RGS8
ENSCAFG00000013160	NPL
ENSCAFG00000013205	DHX9
ENSCAFG00000013227	SHCBP1L
ENSCAFG00000013234	LAMC1
ENSCAFG00000013243	LAMC2
ENSCAFG00000013252	NMNAT2
ENSCAFG00000013276	SMG7
ENSCAFG00000013314	NCF2
ENSCAFG00000013341	ARPC5
ENSCAFG00000013349	APOBEC4
ENSCAFG00000013410	RGL1
ENSCAFG00000013448	COLGALT2
ENSCAFG00000013455	TSEN15
ENSCAFG00000013460	C7H1orf21
ENSCAFG00000013478	EDEM3
ENSCAFG00000013490	NIBAN1
ENSCAFG00000013499	RNF2
ENSCAFG00000013518	TRMT1L
ENSCAFG00000013543	SWT1
ENSCAFG00000013589	IVNS1ABP
ENSCAFG00000043021	ENSCAFG00000043021
ENSCAFG00000013655	HMCN1
ENSCAFG00000013691	PRG4
ENSCAFG00000013717	TPR
ENSCAFG00000013744	ODR4
ENSCAFG00000013751	PDC
ENSCAFG00000013762	PTGS2
ENSCAFG00000013778	PLA2G4A
ENSCAFG00000045959	ENSCAFG00000045959
ENSCAFG00000013797	ENSCAFG00000013797
ENSCAFG00000013809	ENSCAFG00000013809
ENSCAFG00000013814	FAM163A
ENSCAFG00000013822	TDRD5
ENSCAFG00000013834	NPHS2
ENSCAFG00000013861	AXDND1
ENSCAFG00000047481	ENSCAFG00000047481
ENSCAFG00000013894	SOAT1
ENSCAFG00000013920	ABL2
ENSCAFG00000013929	TOR3A
ENSCAFG00000013935	FAM20B
ENSCAFG00000013981	RALGPS2
ENSCAFG00000014005	ANGPTL1
ENSCAFG00000014010	TEX35
ENSCAFG00000014046	RASAL2
ENSCAFG00000046120	CLEC20A
ENSCAFG00000014066	ENSCAFG00000014066
ENSCAFG00000014126	SEC16B
ENSCAFG00000014152	BRINP2
ENSCAFG00000014179	ASTN1
ENSCAFG00000014225	PAPPA2
ENSCAFG00000043527	ENSCAFG00000043527
ENSCAFG00000043266	ENSCAFG00000043266
ENSCAFG00000014263	COP1
ENSCAFG00000046310	ENSCAFG00000046310
ENSCAFG00000014301	TNR
ENSCAFG00000045896	ENSCAFG00000045896
ENSCAFG00000047218	ENSCAFG00000047218
ENSCAFG00000014353	TNN
ENSCAFG00000030693	KIAA0040
ENSCAFG00000014370	ENSCAFG00000014370
ENSCAFG00000029016	CACYBP
ENSCAFG00000014399	RABGAP1L
ENSCAFG00000047576	ENSCAFG00000047576
ENSCAFG00000044828	GPR52
ENSCAFG00000046159	ENSCAFG00000046159
ENSCAFG00000014434	RC3H1
ENSCAFG00000014470	SERPINC1
ENSCAFG00000014502	ZBTB37
ENSCAFG00000014522	DARS2
ENSCAFG00000014529	CENPL
ENSCAFG00000014549	KLHL20
ENSCAFG00000014565	SLC9C2
ENSCAFG00000032496	TEX50
ENSCAFG00000014579	PRDX6
ENSCAFG00000043650	ENSCAFG00000043650
ENSCAFG00000014587	TNFSF4
ENSCAFG00000014590	TNFSF18
ENSCAFG00000031775	ENSCAFG00000031775
ENSCAFG00000029217	ENSCAFG00000029217
ENSCAFG00000014678	FASLG
ENSCAFG00000014685	SUCO
ENSCAFG00000024583	ENSCAFG00000024583
ENSCAFG00000014703	PIGC
ENSCAFG00000043961	ENSCAFG00000043961
ENSCAFG00000014805	DNM3
ENSCAFG00000029162	ENSCAFG00000029162
ENSCAFG00000014885	ENSCAFG00000014885
ENSCAFG00000014905	VAMP4
ENSCAFG00000014924	MYOC
ENSCAFG00000036471	ENSCAFG00000036471
ENSCAFG00000014949	PRRC2C
ENSCAFG00000014980	FMO4
ENSCAFG00000014982	FMO1
ENSCAFG00000014986	FMO2
ENSCAFG00000023620	ENSCAFG00000023620
ENSCAFG00000014992	FMO3
ENSCAFG00000014998	MROH9
ENSCAFG00000015002	PRRX1
ENSCAFG00000015008	GORAB
ENSCAFG00000015027	METTL11B
ENSCAFG00000015067	KIFAP3
ENSCAFG00000015126	SCYL3
ENSCAFG00000015151	C7H1orf112
ENSCAFG00000023327	METTL18
ENSCAFG00000041534	ENSCAFG00000041534
ENSCAFG00000015169	SELE
ENSCAFG00000015177	SELL
ENSCAFG00000015180	SELP
ENSCAFG00000015215	F5
ENSCAFG00000015235	SLC19A2
ENSCAFG00000015239	CCDC181
ENSCAFG00000015247	BLZF1
ENSCAFG00000015252	NME7
ENSCAFG00000015258	ATP1B1
ENSCAFG00000015259	DPT
ENSCAFG00000029542	ENSCAFG00000029542
ENSCAFG00000015268	TBX19
ENSCAFG00000015316	GPR161
ENSCAFG00000015343	DCAF6
ENSCAFG00000015358	MPC2
ENSCAFG00000015387	ADCY10
ENSCAFG00000031390	MPZL1
ENSCAFG00000015410	RCSD1
ENSCAFG00000015414	CREG1
ENSCAFG00000029072	ENSCAFG00000029072
ENSCAFG00000015512	POU2F1
ENSCAFG00000015574	DUSP27
ENSCAFG00000015579	GPA33
ENSCAFG00000015596	MAEL
ENSCAFG00000015604	ILDR2
ENSCAFG00000048309	ENSCAFG00000048309
ENSCAFG00000015607	TADA1
ENSCAFG00000015613	POGK
ENSCAFG00000015625	FMN2
ENSCAFG00000015633	GREM2
ENSCAFG00000015679	RGS7
ENSCAFG00000015704	FH
ENSCAFG00000015726	KMO
ENSCAFG00000015729	OPN3
ENSCAFG00000029443	ENSCAFG00000029443
ENSCAFG00000044611	ENSCAFG00000044611
ENSCAFG00000042972	ENSCAFG00000042972
ENSCAFG00000015758	EXO1
ENSCAFG00000015763	BECN2
ENSCAFG00000028843	MAP1LC3C
ENSCAFG00000015770	PLD5
ENSCAFG00000041536	ENSCAFG00000041536
ENSCAFG00000015773	ENSCAFG00000015773
ENSCAFG00000015789	CEP170
ENSCAFG00000015803	SDCCAG8
ENSCAFG00000015806	AKT3
ENSCAFG00000015810	ZBTB18
ENSCAFG00000043620	C1orf100
ENSCAFG00000015815	ADSS
ENSCAFG00000015817	CATSPERE
ENSCAFG00000015825	DESI2
ENSCAFG00000033885	COX20
ENSCAFG00000015835	HNRNPU
ENSCAFG00000029154	EFCAB2
ENSCAFG00000015845	KIF26B
ENSCAFG00000029171	SMYD3
ENSCAFG00000032694	TFB2M
ENSCAFG00000015876	CNST
ENSCAFG00000015884	SCCPDH
ENSCAFG00000024406	ENSCAFG00000024406
ENSCAFG00000015937	AHCTF1
ENSCAFG00000015982	CDC42BPA
ENSCAFG00000028712	ENSCAFG00000028712
ENSCAFG00000016023	COQ8A
ENSCAFG00000016039	PSEN2
ENSCAFG00000016055	ITPKB
ENSCAFG00000032580	STUM
ENSCAFG00000016089	PARP1
ENSCAFG00000016108	LIN9
ENSCAFG00000016113	ENSCAFG00000016113
ENSCAFG00000016115	ACBD3
ENSCAFG00000016119	H3F3A
ENSCAFG00000016123	SDE2
ENSCAFG00000016127	ENSCAFG00000016127
ENSCAFG00000030299	ENSCAFG00000030299
ENSCAFG00000016140	ENSCAFG00000016140
ENSCAFG00000016154	TMEM63A
ENSCAFG00000016160	EPHX1
ENSCAFG00000016162	SRP9
ENSCAFG00000016185	ENAH
ENSCAFG00000016244	LBR
ENSCAFG00000016296	DNAH14
ENSCAFG00000002232	ENSCAFG00000002232
ENSCAFG00000041880	ENSCAFG00000041880
ENSCAFG00000016325	CNIH3
ENSCAFG00000016340	WDR26
ENSCAFG00000016346	CNIH4
ENSCAFG00000016360	NVL
ENSCAFG00000041498	ENSCAFG00000041498
ENSCAFG00000016381	DEGS1
ENSCAFG00000029037	FBXO28
ENSCAFG00000046087	ENSCAFG00000046087
ENSCAFG00000016404	TP53BP2
ENSCAFG00000016416	CAPN2
ENSCAFG00000016432	CAPN8
ENSCAFG00000016445	ENSCAFG00000016445
ENSCAFG00000016447	CD5L
ENSCAFG00000016449	FCRL1
ENSCAFG00000016457	FCRL2
ENSCAFG00000016462	FCRL4
ENSCAFG00000023822	FCRL5
ENSCAFG00000031543	ENSCAFG00000031543
ENSCAFG00000016469	ETV3
ENSCAFG00000016474	ETV3L
ENSCAFG00000016484	ARHGEF11
ENSCAFG00000043934	ENSCAFG00000043934
ENSCAFG00000016502	LRRC71
ENSCAFG00000016515	PEAR1
ENSCAFG00000016528	NTRK1
ENSCAFG00000024151	INSRR
ENSCAFG00000023568	SH2D2A
ENSCAFG00000016737	PRCC
ENSCAFG00000001530	ENSCAFG00000001530
ENSCAFG00000016741	HDGF
ENSCAFG00000016750	RRNAD1
ENSCAFG00000016747	MRPL24
ENSCAFG00000044599	ENSCAFG00000044599
ENSCAFG00000016753	ISG20L2
ENSCAFG00000016755	CRABP2
ENSCAFG00000016769	NES
ENSCAFG00000016712	BCAN
ENSCAFG00000016781	HAPLN2
ENSCAFG00000016788	GPATCH4
ENSCAFG00000016794	NAXE
ENSCAFG00000016616	IQGAP3
ENSCAFG00000016806	MEF2D
ENSCAFG00000016863	LMNA
ENSCAFG00000016811	RHBG
ENSCAFG00000016826	CCT3
ENSCAFG00000016835	GLMP
ENSCAFG00000016836	TMEM79
ENSCAFG00000016839	SMG5
ENSCAFG00000047193	ENSCAFG00000047193
ENSCAFG00000016844	PAQR6
ENSCAFG00000016851	SLC25A44
ENSCAFG00000016857	SEMA4A
ENSCAFG00000024440	MEX3A
ENSCAFG00000016866	RAB25
ENSCAFG00000029618	LAMTOR2
ENSCAFG00000016877	UBQLN4
ENSCAFG00000016882	SSR2
ENSCAFG00000016889	ARHGEF2
ENSCAFG00000016904	KHDC4
ENSCAFG00000016911	RIT1
ENSCAFG00000016917	SYT11
ENSCAFG00000016929	ENSCAFG00000016929
ENSCAFG00000016938	MSTO1
ENSCAFG00000016941	DAP3
ENSCAFG00000016944	ASH1L
ENSCAFG00000016954	RUSC1
ENSCAFG00000030749	FDPS
ENSCAFG00000016959	PKLR
ENSCAFG00000016963	HCN3
ENSCAFG00000016969	CLK2
ENSCAFG00000049822	ENSCAFG00000049822
ENSCAFG00000016980	FAM189B
ENSCAFG00000016988	GBA
ENSCAFG00000016996	MTX1
ENSCAFG00000017017	THBS3
ENSCAFG00000017037	MUC1
ENSCAFG00000017047	TRIM46
ENSCAFG00000017055	KRTCAP2
ENSCAFG00000017062	SLC50A1
ENSCAFG00000017069	EFNA1
ENSCAFG00000017072	ENSCAFG00000017072
ENSCAFG00000017100	ADAM15
ENSCAFG00000017113	DCST1
ENSCAFG00000017119	DCST2
ENSCAFG00000017124	ZBTB7B
ENSCAFG00000017126	LENEP
ENSCAFG00000017129	FLAD1
ENSCAFG00000042514	CKS1B
ENSCAFG00000017156	SHC1
ENSCAFG00000031371	PYGO2
ENSCAFG00000017162	PBXIP1
ENSCAFG00000017165	PMVK
ENSCAFG00000017167	KCNN3
ENSCAFG00000017169	ADAR
ENSCAFG00000017172	CHRNB2
ENSCAFG00000017177	UBE2Q1
ENSCAFG00000017182	SHE
ENSCAFG00000017184	IL6R
ENSCAFG00000017197	ATP8B2
ENSCAFG00000017211	HAX1
ENSCAFG00000017248	UBAP2L
ENSCAFG00000017266	C7H1orf43
ENSCAFG00000017311	TPM3
ENSCAFG00000017386	RPS27
ENSCAFG00000017362	NUP210L
ENSCAFG00000047016	ENSCAFG00000047016
ENSCAFG00000017389	RAB13
ENSCAFG00000041170	JTB
ENSCAFG00000017395	CREB3L4
ENSCAFG00000017398	SLC39A1
ENSCAFG00000017402	CRTC2
ENSCAFG00000017416	DENND4B
ENSCAFG00000017433	GATAD2B
ENSCAFG00000017511	NPR1
ENSCAFG00000017442	SLC27A3
ENSCAFG00000017453	INTS3
ENSCAFG00000017530	ILF2
ENSCAFG00000017533	SNAPIN
ENSCAFG00000017537	CHTOP
ENSCAFG00000047515	S100A1
ENSCAFG00000017542	S100A13
ENSCAFG00000017544	S100A14
ENSCAFG00000017545	S100A16
ENSCAFG00000032326	S100A2
ENSCAFG00000017552	S100A5
ENSCAFG00000017557	S100A8
ENSCAFG00000023324	S100A12
ENSCAFG00000029470	ENSCAFG00000029470
ENSCAFG00000017567	SMAD2
ENSCAFG00000029670	ENSCAFG00000029670
ENSCAFG00000041930	ENSCAFG00000041930
ENSCAFG00000017573	HDHD2
ENSCAFG00000017583	KATNAL2
ENSCAFG00000017599	PIAS2
ENSCAFG00000017615	ST8SIA5
ENSCAFG00000017629	LOXHD1
ENSCAFG00000017635	RNF165
ENSCAFG00000017637	C7H18orf25
ENSCAFG00000017640	HAUS1
ENSCAFG00000017648	ATP5F1A
ENSCAFG00000017656	PSTPIP2
ENSCAFG00000017660	EPG5
ENSCAFG00000017663	SIGLEC15
ENSCAFG00000017664	SLC14A1
ENSCAFG00000017672	SLC14A2
ENSCAFG00000046283	ENSCAFG00000046283
ENSCAFG00000017676	SETBP1
ENSCAFG00000017678	ENSCAFG00000017678
ENSCAFG00000042536	ENSCAFG00000042536
ENSCAFG00000017681	SYT4
ENSCAFG00000017685	RIT2
ENSCAFG00000005666	ENSCAFG00000005666
ENSCAFG00000017725	PIK3C3
ENSCAFG00000017739	ENSCAFG00000017739
ENSCAFG00000044105	ENSCAFG00000044105
ENSCAFG00000042695	ENSCAFG00000042695
ENSCAFG00000042749	ENSCAFG00000042749
ENSCAFG00000036179	ENSCAFG00000036179
ENSCAFG00000017761	KIAA1328
ENSCAFG00000017763	ENSCAFG00000017763
ENSCAFG00000045658	ENSCAFG00000045658
ENSCAFG00000017766	TPGS2
ENSCAFG00000017786	FHOD3
ENSCAFG00000017801	MOCOS
ENSCAFG00000017840	ELP2
ENSCAFG00000017854	SLC39A6
ENSCAFG00000017862	RPRD1A
ENSCAFG00000029548	C7H18orf21
ENSCAFG00000017879	GALNT1
ENSCAFG00000017884	INO80C
ENSCAFG00000017895	ZNF396
ENSCAFG00000023988	ZNF24
ENSCAFG00000031019	ENSCAFG00000031019
ENSCAFG00000023897	ZSCAN30
ENSCAFG00000017918	ZNF397
ENSCAFG00000017942	MAPRE2
ENSCAFG00000017951	DTNA
ENSCAFG00000017974	NOL4
ENSCAFG00000017980	ASXL3
